行政區,機構名稱,地址,電話,分機,手機,開放時間,位置指引,基本設備,友善設備或服務,優良哺集乳室認證效期,輪椅使用,貼心小提醒
63000090,CITY LINK南港店,臺北市南港區忠孝東路7段369號,(02)26529065,,,"週一至週日 11:00~21:30
",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000090,CITY LINK南港店,臺北市南港區忠孝東路7段369號,(02)26529065,,,"週一至週日 11:00~21:30
",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000090,CITY LINK南港店,臺北市南港區忠孝東路7段369號,(02)26529065,,,"週一至週日 11:00~21:30
",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000090,台灣高速鐵路股份有限公司南港站,臺北市南港區南港路1段313號,(02)66161000,轉22037,,週一至週六 06:00~24:00,C側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000090,Global Mall(冠德企業集團環球南港車站),臺北市南港區忠孝東路7段371號,(02)27893289,轉7011,,週一至週日 11:00-22:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000100,Global Mall(冠德企業集團環球南港車站),臺北市南港區忠孝東路7段371號,(02)27893289,轉7011,,週一至週日 11:00-22:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市立圖書館南港分館,臺北市南港區南港路1段350號,(02)27825232,,,"1.週二至週六 08:30-21:00
2.週日、週一 09:00-17:00",樓梯口旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北流行音樂中心,臺北市南港區市民大道99號,(02)27886620,轉8315,,24小時,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,漢來美食股份有限公司台北南港分公司 ,臺北市南港區經貿一路168號,(02)27886868,轉8921,,週一至週五 08:30~17:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,南港LaLaport,臺北市南港區經貿二路131號,(02)26532888,,,週一至週日 11:00-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,南港LaLaport,臺北市南港區經貿二路131號,(02)26532888,,,週一至週日 11:00-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,南港LaLaport,臺北市南港區經貿二路131號,(02)26532888,,,週一至週日 11:00-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,南港LaLaport,臺北市南港區經貿二路131號,(02)26532888,,,週一至週日 11:00-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,南港LaLaport,臺北市南港區經貿二路131號,(02)26532888,,,週一至週日 11:00-21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,"三軍總醫院附設民眾診療服務處
（內湖院區）(婦產部/1樓兒科門診)",臺北市內湖區成功路2段325號,(02)87923311,轉88087　,,"1.週一至週五 08:00~22:00
2.週六08:00-12:00",兒科門診部旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,"三軍總醫院附設民眾診療服務處
（內湖院區）(婦產部/5樓婦產門診)",臺北市內湖區成功路2段325號,(02)87923311,轉88087　,,"1.週一至週五 08:00~22:00
2.週六08:00-12:00",婦產科門診部旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市內湖區麗湖國民小學,臺北市內湖區金湖路8號,(02)26343888,轉126,,週一至週五 08:00-16:00,合署辦公室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市政府環境保護局內湖區垃圾焚化廠,臺北市內湖區安康路290號,(02)27961833,轉352,,週二至週日 08:30-21:00,能源利用中心旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,全聯實業股份有限公司南湖分公司,臺北市內湖區舊宗路1段188號,(02)27905050,轉555、556,,週一至週日 07:30~23:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,好市多股份有限公司臺北內湖區分公司,臺北市內湖區舊宗路1段268號,(02)77378818,轉201,,週一至週日 09:00~21:00,賣場一樓廁所旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市政府消防局防災科學教育館,臺北市內湖區成功路2段376號,(02)27297668,轉8315,,週二至週日 09:00~12:00；14:00~17:00,風雨體驗區旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,家福股份有限公司內湖區分公司,臺北市內湖區民善街88號,(02) 27931036,,,週一至週日 09:00~23:00,賣場入口外,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺灣士林地方法院內湖民事辦公大樓,臺北市內湖區民權東路6段91號,(02)27911521,轉2756,,週一至週五 08:30~17:30,內湖院區,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市政府警察局內湖分局,臺北市內湖區民權東路6段101號,(02)27909716,,,每日24小時開放,公文收發室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市政府警察局內湖分局文德派出所,臺北市內湖區民權東路6段26號,"(02)27944946
",(02)27944952,,每日24小時開放,電梯旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市立圖書館內湖分館,臺北市內湖區民權東路6段99號,(02)27918772,,,"1.週日、週一 09:00-17:00
2.週二至周六08:30-21:00（每月第一個星期四不開放）",自修室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市立圖書館東湖分館,臺北市內湖區五分街6號,(02)26323378,,,"1.週日、週一 09:00-17:00
2.週二至周六08:30-21:00（每月第一個星期四不開放）",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市立圖書館西湖分館,臺北市內湖區內湖路1段594號,(02)27973183,,,"1.週日、週一 09:00-17:00
2.週二至周六08:30-21:00（每月第一個星期四不開放）",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市立內湖幼兒園,臺北市內湖區陽光街9號,"(02)27993223
",(02)27973504,,週一至週五 07:30~18:30,健康中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000100,臺北市內湖運動中心,臺北市內湖區洲子街12號,(02)26562869,,,"週一至週日 06:00~22:00
(農曆除夕、初一除外)",攀岩場旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記。
63000110,哈啦影城有限公司,臺北市內湖區康寧路3段72號,(02)26322693,轉377,,週一至週日 10:30~22:00,電梯旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,特力股份有限公司,臺北市內湖區新湖三路23號,(02)87915985,,,週一至週日 10:00~21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市政府社會局-內湖老人服務中心,臺北市內湖區康樂街20號,(02)26325560,轉13,,週一至週五 08:30~17:30,閱覽室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市政府產業發展局-臺北市市場處/台北花卉產銷股份有限公司,臺北市內湖區新湖三路28號,(02)27909729,轉802,,週一至週六 04:00~12:00,1號電梯旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市政府產業發展局-臺北市市場處/台北花卉產銷股份有限公司,臺北市內湖區新湖三路36號,(02)27909729,轉802,,週一至週六 04:00~12:00,收費停車場旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市內湖親子館,臺北市內湖區內湖路1段659號,(02)77097990,,,週二至週日09:30-17:00,親子館內,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,"潤泰建設股份有限公司
(Citylink內湖店)",臺北市內湖區成功路4段188號,(02)77096100,轉103,,"週日至週四 11:00~21:30
週五至週六 11:00~22:00",女廁旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市網球中心,臺北市內湖區民權東路6段208號,(02)27951166,轉813,,週一至週日 06:00~22:00,櫃台旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市立圖書館西中分館,臺北市內湖區內湖路1段66號,(02)87515497,,,"1.週日、週一 09:00-17:00
2.週二至周六08:30-21:00（每月第一個星期四不開放）",親子共讀區旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,洽醫務室協助
63000110,臺北市士林區健康服務中心,臺北市士林區中正路439號,(02)28813039,轉7141,,週一至週五 08:30~17:30,聯合醫院附設士林門診部旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,國立故宮博物院,臺北市士林區至善路2段221號,(02)28812021,轉68874、2267,,"週二至週日
09:00~17:00",東側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,國立故宮博物院,臺北市士林區至善路2段221號,(02)28812021,轉68874、2267,,"週二至週日
09:00~17:00",西側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,國立故宮博物院,臺北市士林區至善路2段221號,(02)28812021,轉68874、2267,,"週二至週日
09:00~17:00",兒童藝術中心,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,洽3樓育嬰室服務台登記
63000110,臺灣士林地方法院,臺北市士林區士東路190號,(02)28312321,轉565,,週一至週五 08:30~17:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市士林區戶政事務所,臺北市士林區中正路439號,(02)28803252,轉304,,週一至週五 08:30~20:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市立陽明教養院,臺北市士林區凱旋路9號,(02)28611380,轉156,,週一至週五 08:30~17:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市立天文科學教育館,臺北市士林區基河路363號,(02)28314551,轉508,,週二至週日 09:00~17:00 (週六延長至20:00),服務台後面,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"1.洽三樓服務台登記,並由服務人員陪同前往哺集乳室
2.經政府公告之放假日及每月第一個星期四為休館日"
63000110,臺北市職能發展學院,臺北市士林區士東路301號,(02)28721940,轉246,,週一至週五 08:30~18:00,醫務室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"洽一樓聯合服務台登記,並由服務人員陪同前往哺集乳室"
63000110,國立臺灣科學教育館,臺北市士林區士商路189號,(02)66101234,轉1716,,"週二至週五08:00~18:00
週六及週日08:00~17:00",服務臺旁邊,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,國立臺灣科學教育館,臺北市士林區士商路189號,(02)66101234,轉1716,,"週二至週五
08:00~17:00
週六及週日
08:00~18:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"洽一樓收銀台登記,換取鑰匙自行前往"
63000110,臺北市立聯合醫院陽明院區,臺北市士林區雨聲街105號,(02)28353456,轉6280,,全日24小時開放,西區小兒科門診75室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"洽一樓服務台登記,並由服務人員陪同前往哺集乳室"
63000110,大葉高島屋百貨股份有限公司,臺北市士林區忠誠路2段55號,(02)28312345,轉4414、2381,,週一至週日 11:00~22:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,"洽一樓服務台登記,並自行前往哺集乳室"
63000110,家樂福股份有限公司天母分公司,臺北市士林區德行西路47號,(02)28338042,,,週一至週日 08:00~24:00,停車場旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,新光三越百貨股份有限公司台北天母分公司,臺北市士林區天母東路68號,(02)28756000,轉3608,,"週一至週日 
11:00~21:30
",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"1.洽三樓服務台登記,並由服務人員陪同前往哺集乳室
2.經政府公告之放假日及每月第一個星期四為休館日"
63000110,太平洋崇光百貨股份有限公司天母店,臺北市士林區中山北路6段77號,(02)28345000,轉5328  ,,週一至週日 11:00~21:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"洽一樓警衛室登記,並由服務人員陪同前往哺集乳室"
63000110,臺北市立圖書館天母分館,臺北市士林區中山北路7段6號,(02)28736203,,,"週日至週一 09:00~17:00
週二至週六 08:30~21:00",兒童室,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,116年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺灣士林地方法院檢察署,臺北市士林區士東路190號,(02)28331911,轉5803,,週一至週五 08:00~17:00,西大門側,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市區監理所士林監理站,臺北市士林區承德路5段80號,(02)27630155,轉705,,週一至週五 08:30~17:00,行政室旁,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市士林運動中心,臺北市士林區士商路1號,(02)28806066,轉116,,週一至週日 09:00~19:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,特力屋股份有限公司士林分公司,臺北市士林區基河路258號,(02)28891000,轉687,,週一至週日 09:30~18:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北自來水事業處陽明營業分處,臺北市士林區中山北路5段82之1號,(02)28882108,,,週一至週五 0800~16:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,經政府公告之放假日及每月第一個星期四為休館日
63000110,臺北市政府警察局士林分局,臺北市士林區文林路235號,(02)28822625,,,全日24小時開放,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,
63000110,臺北市立圖書館葫蘆堵分館,臺北市士林區延平北路5段1號,(02)28126513,,,"週日至週一 09:00~17:00
週二至週六 08:30~21:00",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市天母棒球場,臺北市士林區忠誠路2段77號,(02)28736548,轉2101,,比賽舉行才會開放,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,117年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市士林區公所士林公民會館,臺北市士林區大東路75號,(02)88611753,,,"週一至週日
09:00~12:00 / 14:00~17:00 / 18:00~21:00 ",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,,依各場所實際內容為主,請自行前往哺乳室
63000110,臺北市公有士林市場,臺北市士林區基河路101號,(02)28815557,,,週一至週日 15:00~23:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"洽一樓服務台登記,並由服務人員陪同前往哺集乳室"
63000110,臺北市士林地政事務所,臺北市士林區中正路439號,(02)28812483,轉404,,週一至週五 08:30~17:00,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,"洽一樓服務台登記,並由服務人員陪同前往哺集乳室"
63000110,臺灣士林地方法院士林簡易庭,臺北市士林區重慶北路4段2號,(02)28312321,轉565,,週一至週五 08:30~17:30,,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市士林親子館,臺北市士林區基和路130號,(02)28830262,,,"週二至週五
09:30~12:00 
14:00~17:00
週六及週日
09:30~12:00
14:00~17:00 ",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
63000110,臺北市立圖書館李科永紀念圖書館,臺北市士林區中正路15號,(02)28833453,,,"週二至週六 08:30~21:00
週日、週一 09:00~17:00                             ",,靠背椅;有蓋垃圾桶;電源設備 （插座或延長線）;可由內部上鎖之門;緊急求救設備 （求救鈴或電話等）;洗手設施 （洗手台或乾洗手液）,依各場所實際公告內容為主,115年8月31日,依各場所實際內容為主,自行前往哺集乳室，並登記
